,Deaths,Years of Potential Life Lost Rate,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Primary Care Physicians Rate,% With Annual Mammogram,High School Graduation Rate,Social Association Rate,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Child Mortality Rate,HIV Prevalence Rate,Drug Overdose Mortality Rate,% Uninsured,% Disconnected Youth,Average Reading Performance,Black/White Segregation Index,Suicide Rate (Age-Adjusted),Juvenile Arrest Rate,% less than 18 years of age,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Female,internet_ratio,Hypertension Death Rate,class
589,57660.0,7012.1419751,99.145933095,30.834621329,814.0,93.31711,40.0,88.18000329200001,7.2093847499,619.81359093,15.0,22.168420350999998,61.402349642,53.0,79.415729611,58.704274399999996,587.2,22.846692792,12.340759162000001,7.189568201,0.0,77.928359881,8.2215090801,6.1829652997,21.806264384000002,0.7384046267000001,7.878613097200001,0.0747612245,25.538438136999996,51.431630156000004,0.8,183.9,2
590,254.0,6747.5951688000005,61.538073371,25.0,137.1,58.01382,47.0,88.611032028,15.821950319,288.53089685,11.7,10.86240948,82.868779432,15.4,77.74608431899999,0.0,249.6,0.0,7.1435402123000005,0.0,0.0,0.0,11.208542448,8.2352941176,19.89152975,0.3722018397,0.6167916201,0.04785452230000001,2.2225767002000003,47.72159302399999,0.66,209.7,1
591,129.0,6408.935694100001,1.330557567,14.285714286,165.0,0.0,45.0,87.35281385299999,10.084341768,115.15961122,11.6,10.332541568,85.026218683,32.6,79.256090506,0.0,54.7,0.0,7.775513403400001,0.0,2.5677737231999997,0.0,0.0,0.0,22.168763879,0.1850481125,0.6199111769,0.1202812731,1.0640266469,50.259067358,0.5,186.8,1
592,930.0,5669.1522196000005,84.329593001,40.0,545.2,30.55388,39.0,89.926627106,9.2616462815,275.76126675,12.1,19.376421785,80.122789008,36.5,79.556214921,35.508211274000004,79.2,16.592002655,7.7646288413999995,4.8995778432,3.0797431526,56.470605775,14.601230044000001,14.901960784000002,21.405183258,0.4599444994,2.8268822677,0.0844991982,11.446760704,50.474827881,0.84,175.9,1
593,231.0,8207.080875399999,77.04848741,16.666666667,213.3,37.63643,45.0,87.31065868299999,13.800025090999998,188.23201339,11.5,7.8125,85.692995529,36.9,76.706467977,93.673439977,0.0,20.860713019000002,6.2546537602,0.0,3.1921248236,0.0,15.58963158,0.0,21.358361342000002,0.26000380489999997,0.4629336039,0.050732449699999994,2.9488236412999997,50.510495276,0.42,280.7,1
594,246.0,6829.6754456,70.840840841,11.764705882000001,243.1,30.382820000000002,45.0,96.455864811,15.191411789000002,223.22120601,11.5,10.978835979000001,75.840517241,34.2,78.742725739,55.527511358000005,0.0,0.0,11.34991119,0.0,2.9533362967000003,0.0,16.558556597,8.2608695652,24.888341291,0.35422762979999994,0.6930540581999999,0.0,7.212895939199999,50.613481185,0.61,92.3,1
595,7045.0,4285.5627729,99.626359437,24.855491329,268.2,134.92767,44.0,94.307007076,9.3320489223,88.585961321,13.2,15.873858725,76.876790652,41.9,82.38483292800001,30.809853999,82.5,15.709707559000002,7.6540715508,3.5142076726,3.3684244519,40.888103873,9.6246724657,5.6256256256,22.6744017,0.3961925028,12.618499681,0.054598966799999996,14.455372614000002,50.870514296,0.9,114.5,1
596,268.0,8341.9541081,53.321490095,5.8823529412,300.1,34.62604,34.0,86.90917226,15.581717452000001,293.76663913,11.3,11.314584695999999,82.337758112,24.8,77.091262117,0.0,60.2,0.0,7.190386334299999,0.0,2.7959548263,0.0,22.799418933000002,0.0,20.391705069,0.2476958525,0.3629032258,0.0288018433,1.25,50.979262673,0.54,426.1,1
597,93.0,6571.3980272,42.225859246999995,0.0,123.3,0.0,40.0,98.4,21.584952205,0.0,11.7,7.9422382671000005,84.625668449,26.3,79.091103915,0.0,0.0,0.0,7.1136549469000006,0.0,3.4141294243,0.0,37.777139381,10.0,22.41864831,0.5162703379,0.3911138924,0.0,1.5957446809,50.735294118,0.61,169.6,1
598,385.0,6421.3367038999995,57.572571696000004,16.666666667,181.6,82.03445,54.0,92.339035667,15.234970116,180.76428934,11.8,7.5478783327,85.749400129,15.6,78.896803381,61.816158744,28.3,17.522340985,6.9059676298,0.0,3.3069098625,60.091805949,15.911343047,16.388888889,23.690364827,0.2689429373,0.7892890551999999,0.0263096352,2.1983161833000002,50.178320861,0.73,267.0,1
599,312.0,7409.796372499999,52.926829268,15.151515152,183.6,13.771579999999998,41.0,89.14113842200001,16.066838045999997,135.33761902,11.5,10.91503268,84.96249414,30.2,78.631763576,0.0,269.0,20.003385188,8.8552915767,0.0,3.0876197971,0.0,14.736452027,27.142857143,21.091707135,0.2895031752,0.36421367200000004,0.0233470303,1.8257377662,47.217033993,0.56,156.5,1
600,219.0,7920.2442309,65.002485619,41.176470588,233.4,75.3012,45.0,84.90700000000001,17.319277107999998,252.25903614,11.5,10.591350397000001,80.394375303,36.5,76.117497844,0.0,53.4,0.0,7.6051569215,0.0,3.2319683963,35.192299248000005,0.0,0.0,22.896562123000002,0.37696019299999994,0.49758745479999994,0.0376960193,3.5509650181,50.572979493000005,0.71,213.9,1
601,740.0,9524.3328824,59.869568513999994,33.333333333,263.8,33.29833,39.0,83.33619834699999,16.39302272,160.30824181,11.7,11.402966625,83.57885045399999,35.2,75.602424875,68.900180863,66.8,28.229738747,8.480581218,14.503816794,2.8444486733999996,64.826206128,18.912912655,16.0,22.25265497,0.4134260097,0.405674272,0.015503475400000001,1.7699801038999998,50.667941397,0.59,371.0,0
602,574.0,8015.369587,56.982923737,30.434782609000003,293.4,31.330109999999998,39.0,89.029985755,16.804329251,115.29038766,11.2,10.863411182,85.391222655,38.6,76.53353106899999,57.169400079,186.3,18.959143047,7.7755957752,7.188703466000001,2.8920761157,0.0,17.794247372,7.6470588235,19.779589025,0.6686947538,0.3415222133,0.0114797383,3.1052691999,47.959476523999996,0.62,161.0,1
603,106.0,10592.794228,36.536052960999996,0.0,78.7,19.68504,37.0,89.5,11.811023622,179.67434026,11.4,5.6644880174,85.533980583,41.8,74.000434713,0.0,0.0,0.0,8.0435546189,0.0,3.172029873,0.0,0.0,0.0,20.838275998,0.4547251878,0.2372479241,0.0,1.7200474496,51.16646896,0.61,145.5,0
604,212.0,9478.337567899998,55.653175861,40.0,220.1,22.772129999999997,39.0,95.242807018,12.904205252999999,202.94648226,10.8,10.984848485,83.367071525,44.0,75.872466746,0.0,53.6,27.981989774000002,7.7033368092,0.0,2.9202993035,0.0,0.0,8.4615384615,21.266482674000002,0.28365532050000003,0.2683226004,0.01533272,1.280282122,49.662680159,0.67,412.8,0
605,563.0,6220.7923645,87.50973773,42.105263158,237.2,31.6293,44.0,93.817420397,9.488791365199999,101.41679259,12.0,14.640734737999999,88.560720251,43.9,78.635982852,34.87831344,24.2,19.737491365,6.2211981567,0.0,3.1509716728,37.842962314,13.39089984,9.6774193548,25.311935965,0.3492113317,0.8789139134999999,0.051008396799999994,10.215412383,50.125559131,0.85,268.0,1
606,113.0,6870.0768063000005,11.682629774,50.0,109.8,48.81621000000001,38.0,98.7,35.391750060999996,55.391432791999996,11.3,9.5729013255,78.411980786,44.1,78.163893023,0.0,0.0,0.0,7.0468343452,0.0,3.1825526762000003,0.0,0.0,0.0,21.977214259,0.441014333,0.3675119441,0.0122503981,1.7150557393,51.096410633000005,0.57,236.3,1
607,242.0,7116.411931000001,58.354271356999995,11.111111111,155.4,22.19756,43.0,82.220763723,17.758046615,75.68590350000001,10.8,7.3139158576,84.860209685,34.5,79.42305356,0.0,32.3,0.0,6.7461500248,0.0,3.2143711842,0.0,18.275736481,10.0,20.92580139,0.38668459990000004,0.4259134723,0.0896659942,1.6083837705000001,50.403496974,0.73,135.6,1
608,107.0,12782.388916,77.893518519,50.0,123.6,98.86307,35.0,91.8,7.414730598099999,206.58646251,11.1,11.627906977,86.414253898,36.8,72.040352759,0.0,0.0,0.0,8.6347197107,0.0,2.576312517,0.0,0.0,0.0,18.158567775,0.7416879795,0.46035805630000004,0.1278772379,2.2506393862,49.25831202,0.698,479.1,0
609,112.0,7736.2685501000005,44.086754877,44.444444444,235.5,0.0,47.0,82.0,11.773362767,0.0,10.7,6.3829787234,84.17466708,34.2,78.714190694,0.0,0.0,0.0,8.6945304438,0.0,2.4364654577000002,0.0,0.0,8.3333333333,18.110001491,0.2981070204,0.44716053060000005,0.0745267551,1.9675063348,51.170070055,0.55,220.3,1
610,632.0,6187.2575413,77.205561938,24.137931034,233.1,22.29971,42.0,92.07264462799999,13.987998702999999,129.81344912,11.3,7.9731743665999995,86.304386119,32.3,79.275600825,45.094811842,52.7,8.8017440994,7.7204057025,0.0,0.0,56.66503593,14.817962539000002,2.3076923077,22.360969648,0.3198207374,0.4827867183,0.0305561214,6.0195559177,50.154817682,0.72,273.3,1
611,497.0,9909.066235600001,42.055320008,26.19047619,186.5,35.87315,40.0,94.021289355,15.425455589,136.36621906,11.7,13.823529412000001,82.12782242600001,31.9,75.595956667,61.332133948999996,79.2,22.669243801999997,9.509125236000001,0.0,3.2451361261000002,0.0,15.756568375999999,8.6206896552,21.605564411,0.369511665,0.5615128242,0.0326039704,7.1837414867,50.873061875,0.65,322.3,0
612,717.0,8309.3282412,77.54824139,26.530612245,1089.5,130.39598999999998,41.0,86.635509397,15.784777984000002,418.52060212,11.5,20.769068244,78.665185368,19.5,78.257465296,65.82504643,82.0,23.485876968000003,9.1291040623,0.0,2.5920195242,41.720952075999996,12.163452354,20.434782609000003,18.239607099,0.5398909769,3.7862031732,0.085337606,4.5176683676,50.277782616,0.62,116.2,1
613,110.0,5670.3988414,35.636213651999995,35.714285714,250.6,10.44059,48.0,93.0,15.660889539000001,0.0,11.6,7.392473118300001,79.827154878,35.3,79.726592213,0.0,0.0,0.0,7.1055945313999995,0.0,3.077893665,0.0,0.0,19.0,22.994485485,0.2080948913,0.3225470815,0.0208094891,1.5294974508,49.973988139,0.61,246.6,1
614,596.0,9464.9891802,57.624848688,26.470588235,400.7,62.86178,42.0,86.016876574,19.120458891,602.70827354,11.6,12.376563529,82.320126783,19.4,76.065377835,97.618695459,127.7,20.094531665999998,7.2496623577,6.0217809097,2.9279266004,68.054509094,15.873607515,3.5135135135000004,22.136435748,0.34637757799999996,1.2030671602,0.0370174511,2.7974616605000002,48.58011634100001,0.58,216.0,0
615,350.0,8043.8275331,74.30498151,46.666666667,214.2,41.0191,42.0,84.5,8.2038193337,132.04717889,11.0,11.187214612,85.418464193,46.3,76.648492445,0.0,31.9,44.064242627,6.0665057239,0.0,3.3971902937,0.0,18.443114307000002,18.636363636,20.39181581,0.366183,0.7506751499,0.0320410125,1.4830411497999998,51.128301369,0.68,298.1,1
616,272.0,7051.152723899999,73.375077167,26.470588235,254.7,46.30916,48.0,92.889334741,10.651106789,131.11284906,10.3,11.290322581,80.583624516,26.8,79.998907343,59.837242700000004,63.3,0.0,8.484427865,0.0,0.0,0.0,12.320106255,2.3809523809999997,18.800898624000002,0.3276233268,0.5756809885,0.0561639989,3.1077412712,49.95787700100001,0.81,228.2,1
617,201.0,7033.3097141,69.058973136,38.461538462,162.8,7.751939999999999,43.0,97.238391225,12.403100775,262.14009454,11.2,9.655937846799999,84.589308996,45.4,78.179086955,0.0,519.5,0.0,6.9576421324,0.0,3.0737331488999997,0.0,0.0,18.181818182,18.489081567,0.37732819520000005,0.2970456005,0.0321130379,3.1470777136000003,45.43192036,0.54,165.4,1
618,4327.0,4935.4307905000005,96.43894742399999,31.972789115999998,381.0,40.77304,40.0,88.10308255,7.2007436404,165.71738515,12.8,17.755583698,79.686467125,42.4,81.488029907,39.051393073,78.7,14.244676052,11.664345080999999,5.3135943967,0.0,46.574001723,8.4146560151,3.4834834835,25.459551941999997,1.0336642856,4.3757581202999996,0.0808661665,32.246881411,50.198047232,0.85,127.4,1
619,1638.0,8898.7883088,79.95222522899999,40.789473684,642.3,40.14415,43.0,93.16377862600001,10.948405637999999,317.84175691,12.3,15.773221344000001,83.385149594,29.3,76.478550602,63.138671951000006,139.3,24.269120275,8.296230570599999,9.8546511628,2.9417583718,60.648034415,10.529577947,17.786885246,22.743219660999998,0.43354177270000005,1.0697665964,0.047262415499999995,10.626772341,50.779829855,0.76,200.6,1
620,835.0,4474.6015169,93.856331056,27.5,326.4,37.237159999999996,41.0,95.267103935,5.3082761571,104.20369984,12.4,12.705283259000002,83.795068824,51.2,81.96453414300001,34.385530569000004,39.5,16.366266485,6.7121186736,5.9946274565,3.4952861338999996,21.88724075,9.6159156147,11.494252874,28.465778055999998,0.5402024782,3.2365242544,0.0672321463,19.464488137,50.428018606,0.95,128.0,1
621,817.0,7711.5445309,76.624652771,28.205128205,402.9,57.26924,50.0,86.84771784200001,13.626130574000001,354.78735501,11.1,11.53937101,82.393260031,18.1,77.150679834,52.720106443999995,189.3,12.525710669,7.0748248897,11.596757138,3.0164806699,46.869126358,17.534737637,19.777777778,19.630028736,0.42105683270000005,1.0576309068,0.0359195402,5.8548850575,49.566969987,0.7,252.0,1
622,5757.0,4856.1713627,98.817846593,32.512315271,477.2,111.29748000000001,44.0,90.94345140200001,7.71833068,154.19857244,12.6,16.335422875,76.85761721,46.4,81.611164162,33.998153973,130.7,13.571231646,8.791559875299999,4.6819747417,3.2140260713999997,56.129271222,9.484096565,8.544378698200001,24.097929318000002,0.8646865440000001,8.2854378795,0.098597096,22.172931601,50.020404318999994,0.698,130.3,1
623,1599.0,8209.3082735,81.537691795,39.361702128000005,348.0,36.3415,46.0,85.48473066,12.992086638,124.61986292,12.0,13.297272932,84.74073779300001,29.0,77.118690637,54.485634653000005,79.9,30.290271673000003,7.263286308600001,5.7454545454999995,3.0114474745999997,53.218951075,17.971194052999998,14.867256637,21.532486521,0.39203143560000003,0.9394133236,0.0328977428,10.027414786,49.533034817,0.74,254.6,1
624,260.0,8310.3060754,41.008732846,42.105263158,216.5,24.74023,42.0,79.020783646,16.699653637,107.31148948,11.8,10.261026102999999,81.073674029,24.5,75.840890841,0.0,63.8,0.0,8.3364626361,0.0,3.0205151993,0.0,18.781761842,7.1428571429,18.686964795,0.424992071,0.4884237234,0.0380589914,3.8883602918,43.95179194399999,0.56,313.0,1
625,482.0,6753.8702061,65.968194055,51.515151515,281.9,69.75528,44.0,83.375732899,13.660408067999999,141.62216387,11.4,10.403554239,83.370668072,25.1,78.745114363,43.901368258999995,87.9,12.636080870999999,6.9974143504,0.0,2.9034523550999998,41.745543827,17.590683725,8.125,19.694357596,0.36525143909999996,0.8444613272,0.0496741957,6.358297051699999,46.898284778999994,0.7,187.6,1
626,546.0,8321.5801732,69.98716303,17.073170732,232.8,46.55239,50.0,93.656704782,16.704091133,183.64480933,11.6,12.151462995,81.490264603,25.0,76.90120832,48.086170417,270.7,29.410413124,6.9123495947,5.6209850107,0.0,53.309052158,20.297618339,8.1081081081,21.453538770999998,0.276837896,1.0094796007,0.013981711899999999,4.6279466458,49.84759934,0.66,299.5,1
627,414.0,7928.153464200001,73.934994225,46.666666667,523.2,27.355100000000004,50.0,82.157476636,15.387245683,233.22987495,11.5,7.9891057649,79.33573298399999,30.9,76.98659770399999,57.752110173,311.6,21.665507371999997,6.3936338067,6.2423500612,0.0,0.0,18.139850235999997,10.0,19.356957649,0.36992221259999997,0.7675021608,0.0207433016,3.5159896283,49.230769231000004,0.71,220.3,1
628,356.0,6624.9151495,72.454924568,30.769230769,976.5,48.66496,36.0,89.252420185,13.950621289,257.36571194,10.8,15.118243243,74.89322757800001,15.2,78.289981541,0.0,75.9,0.0,8.5299669655,0.0,0.0,49.685758033999996,13.494080647999999,20.416666667,17.078951761,0.38724753799999995,2.3802370221999998,0.0166917042,2.7941912869,51.013186446000006,0.7,227.4,1
629,2908.0,5319.7585802,91.67152480899999,42.857142857,245.5,51.11251,42.0,93.090276588,6.987532430599999,95.731314112,12.1,13.699936427,82.378912315,49.2,80.43515265,27.371522803,46.6,21.412442576,7.3092745925,4.806166402200001,3.2201875867000003,46.855051553,11.60335579,6.2162162162,23.461775285999998,0.504909745,2.9743656220999997,0.0512039408,13.448488187,50.21745471,0.9,196.6,1
630,1492.0,5514.6079745,83.86526077399999,30.882352941,560.7,56.88084,55.0,91.58841157399999,11.782459805999999,287.30394327,11.7,13.766962323,80.61097884,15.6,80.182875914,49.926441708999995,107.2,17.003648055,6.1935384348,3.1833320424,3.1175952411,39.865495738,11.742185085,14.583333332999999,21.487259009000002,0.29451246329999997,5.4152104983000005,0.0526535052,5.0628370403,51.415279931,0.81,177.4,1
631,1585.0,8084.8688678,85.029069767,36.507936508,714.5,83.17501999999999,48.0,84.808781484,15.311764539,389.60553025,11.8,13.096299599000002,83.815176463,13.7,77.54441362600001,61.441979703,158.6,19.239078669,6.929439567899999,8.8131171977,2.7868185039999998,54.599987736,12.177366422999999,25.714285714000003,22.108258843,0.2654901062,1.1889754756,0.05061502019999999,2.3483459393,52.09909084,0.73,123.6,1
632,700.0,8521.5324205,61.298021563999995,28.0,224.4,24.20455,44.0,87.94044723399999,16.063019848,170.07381203,11.5,10.557184751,83.457313168,43.0,76.753897855,59.220351201999996,72.0,19.024343843,7.2322670376,0.0,3.0293642803,60.343464082,15.82031345,11.276595745,21.283075497000002,0.3707545296,0.386202635,0.033103083,1.2755721316,50.54620087,0.75,227.7,1
633,3872.0,8583.379737700001,81.337779725,34.337349398,466.4,45.58675,42.0,86.985338718,13.638350136,248.72637528,12.6,12.096435079,85.263132343,37.7,76.74025434,60.33995789,86.2,34.688706564,5.9566909885,5.9275604931,3.0549192166,52.147274101,17.446971587,13.507462687,21.839136961999998,0.3346429152,1.0319101871,0.0635254348,3.3812168901999997,51.309266773000004,0.79,187.9,1
634,707.0,11020.310499,64.728554403,30.555555555999998,382.6,36.93736,42.0,82.080718796,22.42625719,347.06626924,11.6,12.941919192,85.171990172,24.3,74.303582856,85.76329331,50.4,24.63444247,7.8211253885000005,13.87283237,3.0291933738,69.849226663,28.006740842,32.368421053,23.227006911,0.35619351409999994,0.6804891015000001,0.026581605499999997,2.110579479,51.108452951000004,0.64,283.7,0
635,208.0,8022.25368,58.393987341999996,53.333333333,162.0,8.52515,43.0,86.506382979,17.902813299,161.11707841,11.5,9.4853683148,84.547002081,48.3,76.964554764,0.0,59.0,0.0,6.9127212222,13.489208632999999,3.2377331496,0.0,0.0,0.0,19.949713889,0.3988208774,0.4855210681,0.0173400381,2.9738165424000003,50.364140801000005,0.66,174.1,1
636,237.0,7534.7004087,54.670666848,42.857142857,262.5,21.87386,44.0,87.041523342,14.582573824,363.59963639999995,11.2,11.585866886,80.708401977,43.1,76.962754015,0.0,0.0,0.0,7.508969759099999,0.0,2.9105101852999997,0.0,32.986571669,17.142857143,20.781422779,0.39808330259999997,0.4423147807,0.007371913000000001,1.0984150387,50.689273867,0.62,199.1,1
637,293.0,11413.566975,77.166375008,43.75,474.1,20.91467,45.0,86.321171171,17.428890128,318.13720513,11.2,13.865546217999999,84.753042233,28.3,74.51086571,117.32499022,0.0,23.211550066999997,7.6472740578,0.0,3.1151798238999997,22.441284960999997,26.015645169000003,11.333333332999999,22.073863636,0.5184659091,0.625,0.0142045455,2.96875,52.109375,0.59,326.2,0
638,165.0,7038.7460252,42.109405746,33.333333333,196.0,40.83299,41.0,86.88296622600001,8.9832584728,83.76686359199999,11.1,11.781609195,82.120305749,49.1,78.86368128699999,0.0,104.8,0.0,6.457871396900001,0.0,3.2082091408999998,0.0,0.0,0.0,21.980794271,0.3336588542,0.3824869792,0.0244140625,1.5625,51.261393229,0.69,156.6,1
639,251.0,7129.203866500001,54.442010466000006,20.0,243.3,19.20861,47.0,87.4,17.928031758,95.712098009,10.8,8.7585681645,89.71975393,47.0,77.855239669,0.0,82.3,0.0,6.4829279179,0.0,3.104676905,0.0,22.983554823000002,0.0,21.396064355,0.2499839754,0.47432856869999995,0.0384590731,2.5062495994,50.054483687,0.69,230.2,1
640,279.0,4016.0307752999997,78.013775526,37.5,217.0,35.193709999999996,48.0,92.85900954700001,14.077484822999999,31.124483111,11.3,9.63161934,85.60520362,53.3,82.256754425,0.0,28.0,13.658536585,4.4425129171,0.0,3.7041378865,0.0,10.025405775,3.2432432432,22.099898063,0.2359108781,0.6611329547,0.026212319799999998,1.5407019077000002,50.318916557,0.83,208.8,1
641,426.0,8391.5997787,44.851182566999995,27.272727273,243.1,62.52171,44.0,86.096663954,14.935741577,132.05324958,11.4,9.7474523704,87.350921576,30.4,77.256963561,72.51322299899999,156.8,24.321601056,7.3156342183000005,7.5486381323,2.9892949051,0.0,15.001263169000001,19.259259259,20.065731967,0.22027201850000003,0.5034788993,0.0384601937,1.751687004,47.6137198,0.72,135.5,1
642,519.0,7844.6188618,62.688834501,26.315789474000002,390.6,41.42257,44.0,77.68716417899999,14.497899284,169.02598775,10.9,11.453425154000001,82.431118314,27.0,77.632389015,56.386737839,71.2,10.778924263,6.289612203200001,11.336032389000001,3.1957953843999998,63.290068896,19.108677544000003,9.354838709700001,18.860372027,0.42677183890000003,0.765246056,0.055921827199999996,2.481163174,49.237697198,0.74,450.6,1
643,178.0,5782.6410478,68.974808029,33.333333333,272.3,27.233120000000003,46.0,96.064449064,13.616557734,0.0,11.5,10.508182601,78.07517917199999,35.2,78.399137312,0.0,0.0,0.0,10.003655416,0.0,3.1867710835,0.0,23.397367871,7.2222222222,25.405993069,0.2582047972,0.3125637018,0.0339743154,1.5288441938,51.049806346000004,0.61,290.3,1
644,662.0,6952.7208178,61.964222293,33.333333333,309.4,64.62605,40.0,94.192792162,14.49190216,71.13422292,11.5,12.584215592,81.211997552,37.2,78.80497729,49.544406867,64.9,18.92221664,7.9661859771,10.069444444,3.2789895879000004,59.620248503999996,12.222685875,9.298245613999999,22.426015749,0.37114859689999996,0.6932034641,0.07854996759999999,10.284154508,50.332855488,0.74,207.3,1
645,2485.0,8427.180931,82.098083584,39.285714286,912.0,122.39701,46.0,82.227084947,13.878947167,523.7788085,11.9,13.858497447000001,82.726549593,14.8,77.38472063399999,62.28179943,226.3,26.611353935,7.7765226396000005,6.991075223099999,2.8749567606,63.059847598999994,13.763562962,18.989361702,23.595816655,0.39751745369999997,4.1307489162,0.0686520394,4.9152645595,51.546608645,0.74,258.5,1
646,288.0,6607.7393181,79.38255033600001,33.333333333,225.5,51.679590000000005,41.0,91.449701314,25.369978858000003,131.49401105,11.4,12.917181706,83.416125334,34.2,78.066013259,0.0,243.9,18.804061677,6.9765334783,0.0,2.9790427356,55.728742713,18.499643577,6.0,19.386984037,0.42032681590000004,0.5383961462,0.0613960518,3.2209313308999996,44.937187116000004,0.56,125.1,1
647,191.0,6214.2898267,60.123139458000004,44.444444444,237.2,48.647009999999995,50.0,92.54761904799999,14.594101551,167.18414139,11.6,7.6576576577,85.305164319,35.2,79.342913405,0.0,0.0,0.0,5.695611577999999,0.0,3.3077526982,0.0,0.0,10.0,22.548182484,0.20736765059999998,0.42693339840000005,0.04269333980000001,1.3661868748,50.445230544,0.67,220.6,1
648,245.0,8706.5888378,57.924528302,56.25,208.6,50.56569999999999,47.0,83.00920245399999,11.377283358,94.029149036,10.6,9.8261526833,80.879988306,36.5,76.812505568,85.610330313,0.0,0.0,8.5931209019,0.0,2.9642075205,0.0,23.296635158,0.0,22.330408046,0.224200884,0.31388123760000003,0.0384344373,1.2299019922,49.849465121,0.66,307.9,1
649,0.0,0.0,97.785234899,50.0,323.7,0.0,42.0,85.7,20.809248555,0.0,11.1,9.4339622642,85.299003322,59.7,79.218577933,0.0,0.0,0.0,8.407079646,0.0,2.7884696794,0.0,0.0,0.0,12.132003799000001,0.7597340931000001,0.4036087369,0.0712250712,1.5906932574000001,48.290598291,0.56,142.5,3
650,113.0,9381.5110035,66.482713845,33.333333333,689.8,0.0,41.0,95.174380165,23.597749138,351.09458901,11.1,12.910284464,85.504885993,44.3,76.266068805,0.0,230.7,0.0,9.1349257586,0.0,2.4340294973,31.518854057,0.0,0.0,21.5815486,0.7505033864,0.40270913420000004,0.054914881900000004,2.2881200805,51.40032948899999,0.47,158.3,0
651,0.0,0.0,49.85014985,75.0,296.8,17.46115,50.0,84.7,0.0,11.564704522000001,11.3,9.0163934426,87.27647868,30.6,78.737793587,0.0,0.0,0.0,6.8188736682,0.0,3.164415309,0.0,0.0,0.0,20.052264808,0.3135888502,0.5749128920000001,0.0174216028,5.9059233449,49.076655052,0.74,141.1,3
652,462.0,8307.7432648,68.688015295,29.411764706,231.3,43.17922,39.0,87.711350919,20.972766246,97.46910724899999,11.0,8.7778244435,83.606170313,33.5,77.165850753,68.048995277,174.0,17.49871333,6.692359454299999,9.6122778675,2.9819678343000002,66.29478420000001,18.520398754000002,10.357142857000001,19.320376254,0.314582944,0.5076932661,0.07163770009999999,3.1209119791,45.00716377,0.62,219.8,1
653,244.0,8519.2688292,66.284728639,10.0,213.8,50.3113,43.0,91.7,18.866737941,333.60354181,11.7,9.6899224806,83.22516929999999,22.3,77.137146774,69.137168142,0.0,0.0,7.8818827709,0.0,2.6140696547999998,77.391150153,15.142201022,31.25,23.269682167,0.3489183531,0.894499778,0.019031910200000002,1.8334073463,50.52337753,0.69,235.8,1
654,1973.0,7061.003143699999,90.69307199100001,38.0,493.8,51.79272,52.0,92.54257728799999,12.844594221,346.51461194,11.0,13.660565724000001,83.460814485,15.8,78.180758402,44.12652701,220.9,13.161874897999999,8.3059401464,6.1098428898,2.7159133477,43.395057513000005,15.515440522,8.857142857100001,22.277438196,0.6140356991,2.7495696174,0.0487883075,13.103842428,50.737748907,0.73,170.0,1
655,3825.0,9331.410027,85.807388097,35.795454545,845.4,59.43333000000001,42.0,88.17864200700001,11.086601214000002,615.22031852,11.9,15.028732833,83.033198273,34.3,76.474465906,65.993320188,314.9,23.1464701,7.812252901900001,11.61213386,2.8596410399,57.518636738000005,11.465528575,9.785714285700001,23.394328485,0.3784585094,1.5253256927,0.0976790687,4.1753013687000005,51.758414763999994,0.74,221.7,0
656,488.0,10438.29097,65.949504275,22.727272727,352.7,62.2355,35.0,87.892461005,19.915359720999998,345.64465989999997,11.5,13.336663337000001,85.77175524,31.7,73.774888494,76.234038498,0.0,22.125423494,8.584032398,0.0,2.9093012154,40.341566428,16.240579445,35.0,21.668200451999997,0.47686773200000004,0.6525558437,0.0878440559,1.8907387266999998,50.644189743000005,0.58,104.1,0
657,2593.0,7606.7490617,83.39807054399999,25.531914894,689.2,120.13113,47.0,85.277775167,19.037729318,814.52151736,11.5,13.230861965,83.623219222,14.9,78.02181254199999,61.333123263000004,173.5,21.890415561999998,6.6958570185,7.6813220443,2.9544812483,56.197917183,14.252614615999999,15.480769230999998,22.189630813,0.2692630587,2.1100804718,0.0378811147,2.350676741,52.013330057,0.77,239.3,1
658,141.0,9365.2944615,35.299575822,28.571428571,99.5,28.42928,43.0,88.0,17.057569296,139.74287311,10.6,4.222972973,78.048780488,28.4,75.63520533399999,0.0,0.0,0.0,8.233028406399999,0.0,3.0335443276,55.983908817,0.0,0.0,18.169972492,0.1882148545,0.41986390619999997,0.0,1.8676704791999998,47.531489793,0.67,331.4,0
659,77.0,9694.9129411,48.571428571000006,0.0,219.9,0.0,43.0,95.432098765,13.994402239000001,27.921262041,10.6,9.3301435407,83.282542447,29.8,76.852993605,0.0,0.0,0.0,5.9362279512,0.0,2.912493627,0.0,0.0,0.0,21.579374746,0.2233049127,0.2233049127,0.0,1.2992285829999999,50.588712952,0.76,352.1,0
